system size,filling range,absolute error,relative error
17,"[1.0, 1000.0]",5.184119800105691e-11,1.640218792306281e-12
17,"[1.0, 1000.0]",3.7687186704715714e-11,2.431602433801859e-13
19,"[1.0, 1000.0]",3.078355348407058e-10,1.523917476074414e-12
19,"[1.0, 1000.0]",1.8383161659585312e-10,1.5921526752640885e-12
19,"[1.0, 1000.0]",5.6843418860808015e-11,4.725808796173394e-13
20,"[1.0, 1000.0]",5.4370730140362866e-11,2.8309697057242415e-12
20,"[1.0, 1000.0]",2.7398527890909463e-11,9.031359414000777e-14
20,"[1.0, 1000.0]",3.48791218129918e-10,2.2927551776930182e-12
22,"[1.0, 1000.0]",1.645616976020392e-10,1.0691212359737022e-12
22,"[1.0, 1000.0]",4.7634785005357116e-11,1.5395231273765954e-13
22,"[1.0, 1000.0]",1.1016254575224593e-10,2.8949208430489748e-12
23,"[1.0, 1000.0]",6.411937647499144e-11,1.641198064625081e-13
23,"[1.0, 1000.0]",5.701394911739044e-11,1.2143202027391824e-13
23,"[1.0, 1000.0]",5.242384304438019e-11,8.174350383186935e-13
25,"[1.0, 1000.0]",9.00399754755199e-11,7.481511263925353e-13
25,"[1.0, 1000.0]",1.921307557495311e-11,1.023411476184556e-13
25,"[1.0, 1000.0]",8.026290743146092e-11,3.3232314120245066e-13
27,"[1.0, 1000.0]",2.5409008230781183e-11,1.2051039526014017e-13
27,"[1.0, 1000.0]",3.5981884138891473e-10,1.0336091599720096e-12
27,"[1.0, 1000.0]",1.7064394342014566e-10,2.135110173888053e-12
29,"[1.0, 1000.0]",1.0277290130034089e-10,1.4985316997898818e-12
29,"[1.0, 1000.0]",1.2823875294998288e-10,8.714783913420377e-12
29,"[1.0, 1000.0]",7.224798537208699e-11,2.1556907529110833e-13
31,"[1.0, 1000.0]",1.475655153626576e-10,8.105765743535895e-13
31,"[1.0, 1000.0]",1.4233592082746327e-10,6.491620113189689e-13
31,"[1.0, 1000.0]",2.0463630789890885e-12,4.370358955327716e-14
33,"[1.0, 1000.0]",3.24803295370657e-10,2.1307919812437903e-12
33,"[1.0, 1000.0]",6.0254023992456496e-12,2.0910000561120273e-14
33,"[1.0, 1000.0]",3.1036506698001176e-11,9.470761165268742e-14
36,"[1.0, 1000.0]",4.75210981676355e-11,1.3722100840999091e-12
36,"[1.0, 1000.0]",1.5506884665228426e-10,3.19045977431945e-13
36,"[1.0, 1000.0]",9.475797924096696e-11,2.3613818982815917e-12
39,"[1.0, 1000.0]",1.2926193448947743e-10,7.037667756296917e-12
39,"[1.0, 1000.0]",8.208189683500677e-11,8.741335137262462e-13
39,"[1.0, 1000.0]",1.9258550310041755e-10,1.3001224408503193e-12
41,"[1.0, 1000.0]",1.6291323845507577e-10,5.2337671919933976e-12
41,"[1.0, 1000.0]",1.0470557754160836e-10,5.810005094469084e-13
41,"[1.0, 1000.0]",9.538325684843585e-11,6.479582090611124e-13
44,"[1.0, 1000.0]",9.379164112033322e-13,6.4930725288344935e-15
44,"[1.0, 1000.0]",9.367795428261161e-11,1.7768687789239528e-12
44,"[1.0, 1000.0]",1.0800249583553523e-11,7.836841588217468e-14
48,"[1.0, 1000.0]",8.071765478234738e-12,8.788735235255609e-14
48,"[1.0, 1000.0]",6.792788553866558e-11,1.8006693550531265e-13
48,"[1.0, 1000.0]",7.253220246639103e-11,3.3047399522041906e-12
51,"[1.0, 1000.0]",1.0572875908110291e-10,1.876821097823813e-13
51,"[1.0, 1000.0]",4.320099833421409e-11,2.545274948038048e-12
51,"[1.0, 1000.0]",2.35388597502606e-10,3.6278872445196023e-12
55,"[1.0, 1000.0]",2.3999291443033144e-10,9.196403533772921e-13
55,"[1.0, 1000.0]",5.047695594839752e-11,3.343558378529605e-13
55,"[1.0, 1000.0]",1.305124897044152e-10,7.430462258969389e-13
59,"[1.0, 1000.0]",1.34718902700115e-11,6.867258423908387e-14
59,"[1.0, 1000.0]",2.7966962079517543e-11,2.163139897562004e-12
59,"[1.0, 1000.0]",7.753442332614213e-11,2.35503712214174e-13
64,"[1.0, 1000.0]",2.412434696452692e-10,2.220621625348587e-12
64,"[1.0, 1000.0]",8.736833478906192e-11,3.204283988082243e-11
64,"[1.0, 1000.0]",4.843059286940843e-11,1.210638777672331e-12
