system size,filling range,absolute error,relative error
17,"[1.0, 100.0]",1.5134560271690134e-12,7.881287126648069e-14
17,"[1.0, 100.0]",1.4637180356658064e-12,1.135159132365234e-13
19,"[1.0, 100.0]",1.1262102361797588e-12,5.5854248079846515e-14
19,"[1.0, 100.0]",7.549516567451064e-13,6.394187235533632e-14
19,"[1.0, 100.0]",1.4637180356658064e-12,3.816560734780519e-14
20,"[1.0, 100.0]",4.547473508864641e-13,5.169719291908211e-14
20,"[1.0, 100.0]",3.893774191965349e-12,1.0279443445194582e-13
20,"[1.0, 100.0]",7.673861546209082e-13,1.9140422142172593e-14
22,"[1.0, 100.0]",1.3322676295501878e-13,9.335241890595175e-15
22,"[1.0, 100.0]",6.323830348264892e-13,2.9024276722744515e-14
22,"[1.0, 100.0]",8.668621376273222e-13,3.1324921812843933e-14
23,"[1.0, 100.0]",1.2221335055073723e-12,1.7120449722738143e-13
23,"[1.0, 100.0]",3.410605131648481e-13,2.9131713454518536e-14
23,"[1.0, 100.0]",1.248778858098376e-12,1.0636296650835918e-13
25,"[1.0, 100.0]",1.4921397450962104e-12,2.6616180209011446e-14
25,"[1.0, 100.0]",2.5579538487363607e-13,2.0544078595335855e-14
25,"[1.0, 100.0]",1.0658141036401503e-13,7.404653780311742e-15
27,"[1.0, 100.0]",4.405364961712621e-13,8.039886473016674e-14
27,"[1.0, 100.0]",4.263256414560601e-13,1.9523181242683216e-14
27,"[1.0, 100.0]",4.511946372076636e-13,1.5728865313664382e-14
29,"[1.0, 100.0]",2.3945290195115376e-12,7.014736072735354e-14
29,"[1.0, 100.0]",3.410605131648481e-13,1.039745017698884e-14
29,"[1.0, 100.0]",1.7763568394002505e-13,5.609553116333556e-14
31,"[1.0, 100.0]",7.815970093361102e-14,3.1975004224129744e-14
31,"[1.0, 100.0]",5.826450433232822e-13,1.9642837642353632e-14
31,"[1.0, 100.0]",1.3002932064409833e-12,3.8666014937649575e-14
33,"[1.0, 100.0]",1.2079226507921703e-12,1.63937238869045e-13
33,"[1.0, 100.0]",8.526512829121202e-13,1.0646298292892904e-14
33,"[1.0, 100.0]",8.100187187665142e-13,2.3673551902463192e-14
36,"[1.0, 100.0]",2.3305801732931286e-12,5.728396333760664e-14
36,"[1.0, 100.0]",7.673861546209082e-13,7.544378698381715e-14
36,"[1.0, 100.0]",6.536993168992922e-13,6.388839533916905e-14
39,"[1.0, 100.0]",1.1368683772161603e-13,6.497909653294486e-15
39,"[1.0, 100.0]",3.836930773104541e-13,2.2848090962870654e-14
39,"[1.0, 100.0]",3.431921413721284e-12,5.896634941762907e-14
41,"[1.0, 100.0]",8.348877145181177e-13,4.133649046146571e-14
41,"[1.0, 100.0]",5.684341886080802e-14,2.5002295701601345e-15
41,"[1.0, 100.0]",4.618527782440651e-13,2.0976007716928658e-13
44,"[1.0, 100.0]",2.2453150450019166e-12,8.38275160913798e-14
44,"[1.0, 100.0]",8.526512829121202e-14,5.122756571999212e-15
44,"[1.0, 100.0]",3.083755473198835e-12,8.950383269127048e-14
48,"[1.0, 100.0]",1.7834622667578515e-12,7.997719231498444e-14
48,"[1.0, 100.0]",3.183231456205249e-12,3.2936254186328875e-13
48,"[1.0, 100.0]",4.334310688136611e-13,6.974672498495494e-14
51,"[1.0, 100.0]",1.8047785488306545e-12,5.686435806417671e-14
51,"[1.0, 100.0]",7.958078640513122e-13,7.05997712538322e-14
51,"[1.0, 100.0]",5.115907697472721e-13,1.943256167567832e-14
55,"[1.0, 100.0]",7.318590178329032e-13,6.090981694479968e-14
55,"[1.0, 100.0]",4.973799150320701e-13,1.795198796412923e-14
55,"[1.0, 100.0]",1.6484591469634324e-12,1.2490271908600346e-13
59,"[1.0, 100.0]",2.1032064978498966e-12,1.4464219542099643e-13
59,"[1.0, 100.0]",8.739675649849232e-13,4.9350072712082177e-14
59,"[1.0, 100.0]",1.8474111129762605e-12,4.374737478706767e-14
64,"[1.0, 100.0]",5.755396159656812e-13,1.903036005498712e-14
64,"[1.0, 100.0]",3.268496584496461e-12,5.459870861874381e-14
64,"[1.0, 100.0]",1.0658141036401503e-12,3.02634946324363e-13
2,"[1.0, 1000.0]",3.410605131648481e-13,5.473525757516198e-16
2,"[1.0, 1000.0]",6.252776074688882e-12,1.3520882310007719e-14
2,"[1.0, 1000.0]",9.414691248821327e-12,1.5840914973012225e-13
2,"[1.0, 1000.0]",1.936086846399121e-10,2.3453925466776263e-13
2,"[1.0, 1000.0]",5.343281372915953e-12,1.5687402062946933e-14
2,"[1.0, 1000.0]",1.3749001936957939e-12,8.229757667622661e-14
2,"[1.0, 1000.0]",1.1169731806148775e-11,6.492579055751565e-14
2,"[1.0, 1000.0]",3.410605131648481e-13,5.534636808850967e-16
2,"[1.0, 1000.0]",2.842170943040401e-14,1.4599007488175255e-16
2,"[1.0, 1000.0]",2.8421709430404007e-13,8.124227378997431e-16
2,"[1.0, 1000.0]",2.05773176276125e-11,3.043361259665983e-14
2,"[1.0, 1000.0]",1.0118128557223827e-11,7.483312330805182e-14
2,"[1.0, 1000.0]",4.547473508864641e-12,6.947766292837509e-15
2,"[1.0, 1000.0]",3.61524143954739e-11,6.065368003363493e-14
2,"[1.0, 1000.0]",8.810729923425242e-12,2.0139844188396227e-13
2,"[1.0, 1000.0]",1.1368683772161603e-13,1.4659102249010583e-16
2,"[1.0, 1000.0]",2.1827872842550278e-11,3.1657206808638234e-14
2,"[1.0, 1000.0]",8.571987564209849e-11,1.8131859577438507e-11
3,"[1.0, 1000.0]",8.981260180007666e-12,1.992774600116954e-13
3,"[1.0, 1000.0]",9.970335668185726e-11,5.666598290678961e-13
3,"[1.0, 1000.0]",4.291678123991005e-12,1.582792411675463e-13
3,"[1.0, 1000.0]",1.0231815394945443e-11,7.283276237571905e-14
3,"[1.0, 1000.0]",3.2009950245992513e-12,1.4772639017676323e-13
3,"[1.0, 1000.0]",1.1436895874794573e-10,1.8428340555752302e-13
3,"[1.0, 1000.0]",1.0771827874123119e-11,2.69748794345132e-13
3,"[1.0, 1000.0]",1.4210854715202004e-14,2.0806340534919926e-16
3,"[1.0, 1000.0]",6.207301339600235e-11,1.460146123754473e-12
3,"[1.0, 1000.0]",2.262368070660159e-11,2.8381552308251832e-14
3,"[1.0, 1000.0]",2.842170943040401e-14,2.1642908802484231e-16
3,"[1.0, 1000.0]",1.830358087318018e-11,4.230655250033737e-14
4,"[1.0, 1000.0]",1.5074874681886286e-10,1.9249366561705143e-13
4,"[1.0, 1000.0]",2.0804691303055733e-11,2.463436759964986e-13
4,"[1.0, 1000.0]",1.3073986337985843e-12,3.5126084111687213e-14
4,"[1.0, 1000.0]",1.0095391189679503e-10,1.8801704163295936e-13
4,"[1.0, 1000.0]",1.892885848064907e-11,7.84874870786112e-14
4,"[1.0, 1000.0]",2.0236257114447653e-11,2.458828511880908e-13
4,"[1.0, 1000.0]",4.638422979041934e-11,7.076165252002813e-14
4,"[1.0, 1000.0]",4.703792910731863e-12,1.1105213413864402e-13
4,"[1.0, 1000.0]",5.5138116294983774e-11,1.3771187990363262e-13
5,"[1.0, 1000.0]",2.0236257114447653e-11,3.2199430126637683e-14
5,"[1.0, 1000.0]",4.4224179873708636e-11,5.86586810177771e-14
5,"[1.0, 1000.0]",2.1373125491663814e-11,2.0282486006080752e-13
5,"[1.0, 1000.0]",1.2704504115390591e-11,9.007012792451891e-14
5,"[1.0, 1000.0]",7.435119186993688e-11,2.3089283715682704e-13
5,"[1.0, 1000.0]",9.583800419932231e-11,5.305104530608813e-13
5,"[1.0, 1000.0]",4.433786671143025e-12,2.5533976398972575e-14
5,"[1.0, 1000.0]",1.1226575225009583e-11,8.203018076112694e-14
5,"[1.0, 1000.0]",1.261923898709938e-11,2.1253826552054738e-14
6,"[1.0, 1000.0]",4.476419235288631e-11,1.8357388862627443e-13
6,"[1.0, 1000.0]",2.029310053330846e-11,1.67062203227411e-12
6,"[1.0, 1000.0]",2.347633198951371e-11,5.204707353108307e-14
6,"[1.0, 1000.0]",1.2215650713187642e-10,3.9612827106611294e-13
6,"[1.0, 1000.0]",5.229594535194337e-12,1.7959295990807196e-14
6,"[1.0, 1000.0]",6.02540239924565e-11,4.684470737320629e-13
7,"[1.0, 1000.0]",1.8172841009800322e-10,5.925564251383228e-13
7,"[1.0, 1000.0]",7.554490366601385e-11,2.162612266834978e-13
7,"[1.0, 1000.0]",7.844391802791506e-12,7.219707544728921e-14
7,"[1.0, 1000.0]",2.3240431801241357e-10,2.712418805290634e-12
7,"[1.0, 1000.0]",3.035438567167148e-11,4.220084142405782e-13
7,"[1.0, 1000.0]",1.1738165994756855e-10,1.3210357724357062e-12
8,"[1.0, 1000.0]",2.262368070660159e-11,1.362318442276467e-13
8,"[1.0, 1000.0]",3.2727598409110215e-11,6.333840586900585e-13
8,"[1.0, 1000.0]",3.069544618483633e-11,7.838521078294849e-14
8,"[1.0, 1000.0]",6.767209015379194e-11,6.724197907068416e-13
8,"[1.0, 1000.0]",2.5909230316756293e-10,4.363204750523175e-12
8,"[1.0, 1000.0]",2.1577761799562722e-10,3.8210746269004426e-13
9,"[1.0, 1000.0]",8.930101103032939e-11,2.6846033503948997e-13
9,"[1.0, 1000.0]",5.070432962384075e-11,2.1858557403315246e-13
9,"[1.0, 1000.0]",2.333422344236169e-11,1.1172231252590565e-13
10,"[1.0, 1000.0]",7.071321306284517e-11,2.87225174648441e-13
10,"[1.0, 1000.0]",1.1857537174364552e-10,3.3479196029025286e-12
10,"[1.0, 1000.0]",8.662937034387141e-11,3.771567914242836e-12
10,"[1.0, 1000.0]",3.296918293926865e-12,8.38443743028492e-15
10,"[1.0, 1000.0]",4.723688107333146e-11,5.751515187109387e-13
10,"[1.0, 1000.0]",7.753442332614213e-11,7.625418903199936e-13
11,"[1.0, 1000.0]",2.7057467377744615e-10,5.191465358522953e-13
11,"[1.0, 1000.0]",4.474287607081351e-11,1.1546618456970298e-12
11,"[1.0, 1000.0]",1.298303686780855e-10,1.8441213978199806e-13
12,"[1.0, 1000.0]",4.6696868594153784e-11,5.605141184806687e-12
12,"[1.0, 1000.0]",6.144773578853346e-11,3.8195227761575755e-13
12,"[1.0, 1000.0]",5.5706550483591855e-12,4.3842729679636234e-14
13,"[1.0, 1000.0]",6.687628228974063e-11,1.8862611187505175e-12
13,"[1.0, 1000.0]",1.7638512872508727e-10,1.0984977872391806e-12
13,"[1.0, 1000.0]",1.2605028132384177e-10,1.406465583177676e-12
14,"[1.0, 1000.0]",1.1240786079724785e-10,8.567711607851629e-13
14,"[1.0, 1000.0]",1.2590817277668975e-10,2.845708325977466e-13
14,"[1.0, 1000.0]",7.203482255135896e-11,6.827381205193962e-13
15,"[1.0, 1000.0]",3.1457147997571155e-10,8.103446232045742e-13
15,"[1.0, 1000.0]",3.126388037344441e-10,4.163072266301656e-13
15,"[1.0, 1000.0]",4.530420483206399e-11,1.2813788908043384e-13
16,"[1.0, 1000.0]",7.423750503221527e-11,1.6808801258330053e-12
16,"[1.0, 1000.0]",2.8535396268125623e-11,2.013823907493439e-13
16,"[1.0, 1000.0]",8.117240213323385e-11,3.5960074364176155e-12
17,"[1.0, 1000.0]",9.481482265982777e-11,6.887835162978428e-13
17,"[1.0, 1000.0]",6.161826604511589e-11,2.2185231489050394e-13
17,"[1.0, 1000.0]",5.047695594839752e-11,1.7566039486044771e-12
19,"[1.0, 1000.0]",1.0911094250332098e-10,4.350371673470519e-12
19,"[1.0, 1000.0]",1.651869752095081e-10,3.6716583711726656e-13
19,"[1.0, 1000.0]",7.264588930411264e-11,3.5639916073908055e-13
20,"[1.0, 1000.0]",2.4726887204451486e-11,8.265474166192606e-14
20,"[1.0, 1000.0]",7.275957614183426e-11,1.655959529480989e-12
20,"[1.0, 1000.0]",1.0078338164021261e-10,2.714783713859082e-13
22,"[1.0, 1000.0]",1.21985976875294e-10,2.0450191603810157e-12
22,"[1.0, 1000.0]",9.549694368615746e-12,1.205975695975138e-13
22,"[1.0, 1000.0]",6.400568963726982e-11,4.3303006741385296e-13
23,"[1.0, 1000.0]",1.2136069926782511e-11,1.1428158479265575e-13
23,"[1.0, 1000.0]",1.411990524502471e-10,6.243898445633508e-13
23,"[1.0, 1000.0]",1.0652456694515422e-10,5.513196083338931e-12
25,"[1.0, 1000.0]",7.821654435247183e-11,6.559781126200291e-12
25,"[1.0, 1000.0]",2.2282620193436742e-11,4.8436599612198964e-14
25,"[1.0, 1000.0]",1.8849277694243938e-10,1.222480704102476e-12
27,"[1.0, 1000.0]",9.254108590539545e-11,1.9489340422958587e-13
27,"[1.0, 1000.0]",1.5131718100747094e-10,1.2855178827994324e-12
27,"[1.0, 1000.0]",1.2420287021086551e-11,4.671256408149266e-13
29,"[1.0, 1000.0]",4.544631337921601e-11,6.348279081524715e-13
29,"[1.0, 1000.0]",2.09922745852964e-10,2.050564255748902e-12
29,"[1.0, 1000.0]",2.637534635141492e-11,1.0142969551733894e-12
31,"[1.0, 1000.0]",1.7487877812527586e-10,7.43307325680397e-13
31,"[1.0, 1000.0]",9.561063052387908e-11,4.69657417077125e-13
31,"[1.0, 1000.0]",8.969891496235505e-11,1.718730535686334e-13
33,"[1.0, 1000.0]",1.3807266441290267e-10,8.672615282607217e-13
33,"[1.0, 1000.0]",1.1016254575224593e-10,4.0766220272017906e-13
33,"[1.0, 1000.0]",5.88897819397971e-11,1.1989774904789274e-13
36,"[1.0, 1000.0]",1.4551915228366852e-10,1.8258916385639317e-12
36,"[1.0, 1000.0]",1.0123812899109907e-10,2.1614966296091918e-13
36,"[1.0, 1000.0]",2.2151880330056883e-10,3.4383436088451256e-12
39,"[1.0, 1000.0]",7.332801033044234e-11,2.1518193318817695e-12
39,"[1.0, 1000.0]",6.338041202980094e-11,2.228432322046104e-13
39,"[1.0, 1000.0]",4.487787919060793e-11,3.267292171917965e-12
41,"[1.0, 1000.0]",7.889866537880152e-11,7.139123569973781e-13
41,"[1.0, 1000.0]",1.2653345038415864e-10,1.3875141996445745e-12
41,"[1.0, 1000.0]",1.4222223398974165e-10,1.0370130963308966e-11
44,"[1.0, 1000.0]",3.4162894735345617e-10,1.3450116122502006e-12
44,"[1.0, 1000.0]",2.3078428057488054e-11,2.666974264554748e-13
44,"[1.0, 1000.0]",6.212985681486316e-11,2.897100277920233e-13
48,"[1.0, 1000.0]",2.369233698118478e-10,3.65627074579884e-13
48,"[1.0, 1000.0]",1.9667822925839573e-11,4.739119863522285e-13
48,"[1.0, 1000.0]",6.662048690486699e-11,4.478197351473923e-13
51,"[1.0, 1000.0]",9.674749890109524e-11,1.8016289033426906e-12
51,"[1.0, 1000.0]",9.85664883046411e-11,1.72265869431617e-13
51,"[1.0, 1000.0]",3.183231456205249e-11,3.1244511295201393e-12
55,"[1.0, 1000.0]",1.8133050616597757e-11,2.505574967745528e-13
55,"[1.0, 1000.0]",2.384012987022288e-10,5.8183063585600176e-12
55,"[1.0, 1000.0]",5.60476109967567e-11,8.766482470654514e-13
59,"[1.0, 1000.0]",1.0879830369958654e-10,3.3708008076829973e-13
59,"[1.0, 1000.0]",7.651124178664759e-11,2.835471370183676e-13
59,"[1.0, 1000.0]",1.2107648217352107e-10,2.357337032880648e-13
64,"[1.0, 1000.0]",1.8474111129762605e-10,1.424511235101846e-12
64,"[1.0, 1000.0]",9.305267667514272e-11,6.402935911497302e-13
64,"[1.0, 1000.0]",5.184119800105691e-11,3.5966923444790507e-13
